Step,"field=3,degree=1",,,"field=3,degree=2",,,"field=3,degree=3",,,"field=3,degree=4",,,"field=3,degree=5",,,"field=3,degree=6",,
270,1.44509244,,,1.273802519,,,1.375582218,,,1.416089296,,,1.244468927,,,1.285854101,,
271,1.498393893,,,1.422371864,,,1.363276482,,,1.401860476,,,1.498125911,,,1.521989346,,
272,1.280725479,,,1.303845406,,,1.220330954,,,1.266163826,,,1.437781811,,,1.463772655,,
273,1.394973397,,,1.286275387,,,1.335148215,,,1.082615495,,,1.269225359,,,1.014835715,,
274,1.673218369,,,1.603639841,,,1.656179428,,,1.501278758,,,1.602547765,,,1.498937368,,
275,1.623126268,,,1.969080329,,,1.731779695,,,1.909693241,,,2.244913101,,,1.966077685,,
276,1.778918862,,,1.804551363,,,1.787572145,,,1.93724966,,,1.776470661,,,2.217098951,,
277,1.928579807,,,2.098955393,,,1.659562826,,,1.645894289,,,1.956864119,,,2.009223223,,
278,1.93742013,,,1.55306077,,,1.378559232,,,1.851763487,,,1.585978389,,,1.615199208,,
279,2.019240856,,,1.500345826,,,1.381969929,,,1.541307569,,,1.705260515,,,1.59049511,,
280,2.023991585,,,1.723090053,,,1.730660558,,,1.766833067,,,1.836915851,,,2.199531794,,
281,1.770094156,,,1.87757659,,,2.004189491,,,2.1388309,,,2.006047964,,,2.153049469,,
282,1.656839371,,,1.737646699,,,1.70238781,,,1.72978878,,,1.713643193,,,1.823588371,,
283,1.56101346,,,1.356316566,,,1.422195554,,,1.42860961,,,1.550739408,,,1.449394345,,
284,1.193900228,,,1.193575263,,,1.154957533,,,1.187597513,,,1.135208845,,,0.906591773,,
285,1.337079048,,,1.18677187,,,1.367111921,,,1.143288136,,,1.268217325,,,1.215903997,,
286,1.270616293,,,1.173511624,,,1.014884233,,,1.069075465,,,1.248491645,,,1.124843836,,
287,1.265062571,,,1.090246558,,,1.069376111,,,1.067371726,,,1.078575611,,,1.150867581,,
288,1.212250471,,,1.03964448,,,0.965974689,,,0.979351044,,,1.009129047,,,0.932258368,,
289,1.066228032,,,0.871554375,,,0.820587158,,,0.725727797,,,0.560000181,,,0.523698568,,
290,1.135288358,,,1.002550125,,,0.84847343,,,0.889054656,,,0.779115617,,,0.811180234,,
291,1.259827495,,,0.870592833,,,0.856517613,,,0.821583092,,,0.821045041,,,0.928948283,,
292,1.252686262,,,0.827722549,,,0.851732731,,,0.83355689,,,0.834669113,,,0.741564691,,
293,1.046124697,,,0.723190784,,,0.676535845,,,0.566373944,,,0.612992644,,,0.501613081,,
294,0.958059549,,,0.455447733,,,0.477083027,,,0.226250112,,,0.238671839,,,0,,
295,1.10159421,,,0.678099096,,,0.734036922,,,0.578273356,,,0.601544619,,,0.500167131,,
296,1.253429532,,,1.004772544,,,1.000241041,,,0.895059228,,,0.979836226,,,0.832386792,,
297,1.269657612,,,1.052352667,,,0.972537637,,,0.990420818,,,0.973392904,,,1.12240696,,
298,1.131320834,,,0.981943488,,,0.921247363,,,1.079843283,,,0.848763704,,,0.858257771,,
299,1.044034362,,,0.799842238,,,0.670164406,,,0.630978823,,,0.515186906,,,0.475649327,,
300,1.112485528,,,0.948390484,,,0.787997961,,,0.825947285,,,0.930458248,,,0.868026793,,
301,1.278828382,,,1.171844482,,,1.037055135,,,0.920780063,,,1.112646341,,,1.204303503,,
302,1.300333977,,,1.150318742,,,1.234091759,,,1.112309337,,,1.139852643,,,1.203374028,,
303,1.146796107,,,1.189603806,,,1.306714177,,,1.028294444,,,1.351847529,,,1.21615541,,
304,1.119313717,,,1.036714554,,,1.00066483,,,0.944403291,,,0.89883554,,,1.003799677,,
305,1.336811543,,,1.224618316,,,1.427597404,,,1.181946039,,,1.30829072,,,1.424725413,,
306,1.995093465,,,1.711878777,,,1.68853116,,,1.874763489,,,1.697143316,,,1.853533268,,
307,1.958112955,,,1.856857538,,,1.759681702,,,2.045399666,,,1.945156336,,,1.939179301,,
308,1.660826087,,,1.697247982,,,1.864609122,,,1.696661949,,,1.790090322,,,1.906348705,,
309,1.788876057,,,1.542424083,,,1.554155588,,,1.364523172,,,1.587511182,,,1.595683813,,
310,2.085375309,,,1.552425385,,,1.306800723,,,1.430926085,,,1.466584563,,,1.883644819,,
311,2.144309044,,,2.012550354,,,1.857425451,,,1.616274595,,,2.188313961,,,1.971427917,,
312,1.751074314,,,1.407358766,,,1.74112165,,,2.001008749,,,1.865075827,,,2.002970219,,
313,1.918137074,,,1.726477861,,,1.896066904,,,2.208090067,,,2.059685707,,,2.324656487,,
314,1.714135647,,,1.512509346,,,1.624351263,,,1.813608646,,,1.922331095,,,2.023101568,,
315,1.240263462,,,1.308619738,,,1.041577101,,,1.156563044,,,0.822275221,,,0.987946749,,
316,1.325533748,,,1.375950813,,,1.540838599,,,1.32032454,,,1.323003888,,,1.488995075,,
317,1.211572409,,,1.337212682,,,1.253840804,,,1.310180783,,,1.313498974,,,1.455086708,,
318,1.235460401,,,1.126968741,,,1.144301176,,,1.153441906,,,1.26000464,,,1.140931845,,
319,1.207472086,,,0.923882008,,,0.985798657,,,1.012447,,,0.856505871,,,0.874079466,,
320,0.941580415,,,0.824579954,,,0.559918642,,,0.689778924,,,0.505651653,,,0.404121339,,
321,1.164023042,,,0.878546715,,,0.812885225,,,0.755824924,,,0.783227444,,,0.725120187,,
322,1.176995277,,,0.996885002,,,1.007218838,,,0.940411687,,,1.030751467,,,0.965882063,,
323,1.221435189,,,0.950467706,,,0.902016103,,,0.870759845,,,0.929343879,,,0.819473743,,
324,1.070140481,,,0.7457093,,,0.735863686,,,0.582752585,,,0.613601089,,,0.470653385,,
325,0.858458579,,,0.531006455,,,0.418863833,,,0.199783057,,,0.234517038,,,0,,
326,1.039369702,,,0.604296744,,,0.612045884,,,0.509583652,,,0.490417421,,,0.39994663,,
327,1.044864297,,,0.727621198,,,0.780989647,,,0.664600134,,,0.690538943,,,0.61787194,,
328,1.145952106,,,0.740594506,,,0.862957358,,,0.750189662,,,0.6759727,,,0.7665447,,
329,1.092475533,,,0.818610072,,,0.762408376,,,0.767309666,,,0.740545154,,,0.686784863,,
330,0.925774693,,,0.603983879,,,0.615007102,,,0.597239316,,,0.542994142,,,0.419764221,,
331,1.147306681,,,0.906652153,,,0.927641988,,,0.87651825,,,0.766772091,,,0.827817917,,
332,1.314827561,,,1.177776337,,,1.163677335,,,1.223465443,,,1.253194094,,,1.286045313,,
333,1.35347724,,,1.288213968,,,1.344286919,,,1.26679647,,,1.142535567,,,1.273355961,,
334,1.253220439,,,1.269562006,,,1.178766489,,,1.21319592,,,1.268969893,,,1.234493852,,
335,1.189234018,,,1.134185195,,,1.153685927,,,1.02513814,,,1.030822515,,,1.039699674,,
336,1.505962133,,,1.553752899,,,1.539083481,,,1.308122396,,,1.546607256,,,1.395519614,,
337,1.650725603,,,1.979102135,,,1.786477447,,,1.594163775,,,1.766735792,,,2.114474535,,
338,1.985515237,,,2.055333614,,,2.205008507,,,2.224740267,,,2.565342188,,,2.269060135,,
339,2.26926899,,,2.052547216,,,2.048896313,,,2.066394329,,,2.182531834,,,2.149605751,,
340,1.905362129,,,1.951046705,,,1.837049961,,,1.616873264,,,1.608852506,,,1.591751933,,
341,1.672257185,,,1.46012044,,,1.458470225,,,1.354593277,,,1.459790349,,,1.333393097,,
342,1.87374413,,,1.579036713,,,1.722117901,,,1.957358122,,,2.181019783,,,2.015929699,,
343,1.789850354,,,1.687438488,,,1.773074985,,,1.936210394,,,1.708963394,,,2.084481955,,
344,1.554838181,,,1.574862003,,,1.495526552,,,1.687303901,,,1.779665232,,,1.928435326,,
345,1.278614759,,,1.5106529,,,1.297051907,,,1.455387115,,,1.151979446,,,1.255327225,,
346,0.985243559,,,1.060776472,,,1.063495994,,,0.852198184,,,0.788219631,,,0.773540378,,
347,1.284047365,,,1.262780666,,,1.070611,,,1.030556917,,,1.199914217,,,1.1411376,,
348,1.363388062,,,1.408007622,,,1.320721745,,,1.410166502,,,1.27022171,,,1.33336556,,
349,1.221982002,,,1.281521559,,,1.249661207,,,1.295585871,,,1.230030537,,,1.199473739,,
350,1.218881845,,,1.038745761,,,0.972319305,,,0.996269941,,,0.990270853,,,0.967821956,,
351,0.869919538,,,0.771452188,,,0.567722082,,,0.606031418,,,0.472117037,,,0.374563903,,
352,0.961384237,,,0.62564528,,,0.648616195,,,0.689927816,,,0.650777817,,,0.638986111,,
353,1.006352782,,,0.79755497,,,0.754086971,,,0.741075575,,,0.716413975,,,0.737470269,,
354,1.034871936,,,0.710451007,,,0.748046041,,,0.685533464,,,0.655312181,,,0.589883506,,
355,0.945844769,,,0.575801969,,,0.581942439,,,0.496619999,,,0.456140667,,,0.359757513,,
356,0.876653314,,,0.402133465,,,0.373568058,,,0.200414509,,,0.275847673,,,0,,
357,0.93448776,,,0.644461989,,,0.654339194,,,0.56923151,,,0.518086553,,,0.422789633,,
358,1.032082677,,,0.819016635,,,0.917506874,,,0.716033161,,,0.784662306,,,0.736747742,,
359,1.138463259,,,0.827228963,,,0.80815798,,,0.71683526,,,0.780176401,,,0.751174092,,
360,1.153147697,,,0.845977545,,,0.777073026,,,0.841198742,,,0.705099821,,,0.745591402,,
361,1.100218892,,,0.867215455,,,0.712043643,,,0.645114779,,,0.519987762,,,0.404635727,,
362,1.48874414,,,1.067187548,,,1.095240593,,,1.005303502,,,0.828510165,,,0.887228251,,
363,1.444553137,,,1.259788036,,,1.319394112,,,1.30959487,,,1.113266587,,,1.329081535,,
364,1.439787626,,,1.419666886,,,1.523240805,,,1.551391602,,,1.589087009,,,1.578378558,,
365,1.597213507,,,1.500320792,,,1.617902994,,,1.591674209,,,1.362054229,,,1.530100822,,
366,1.294723749,,,1.293396473,,,1.389445066,,,1.291577697,,,1.060458302,,,1.071439624,,
367,1.505733728,,,1.705598474,,,1.559467077,,,1.38766098,,,1.366751194,,,1.701794624,,
368,1.792538643,,,1.718810797,,,1.770926118,,,1.941056848,,,1.831941605,,,1.963424206,,
369,1.886604309,,,2.116470337,,,1.849328518,,,1.905254364,,,2.1601758,,,1.9138906,,
370,2.281052113,,,2.124595642,,,2.233889103,,,2.332977057,,,2.223538637,,,2.527023792,,
371,2.41280055,,,2.260860205,,,2.246372938,,,2.001251698,,,2.280730486,,,2.22732234,,
372,1.628532767,,,1.513059139,,,1.407861829,,,1.409863114,,,1.401356936,,,1.376004457,,
373,1.630161047,,,1.719307899,,,1.435525775,,,1.552017808,,,1.550306439,,,1.773850679,,
374,1.658621788,,,1.758658409,,,1.818561316,,,1.673197865,,,1.663712263,,,2.132437229,,
375,1.589910746,,,1.647854567,,,1.791362882,,,1.696481943,,,1.619721055,,,1.942109585,,
376,1.453184009,,,1.408232689,,,1.214043021,,,1.311957359,,,1.327684641,,,1.388442159,,
377,1.058654428,,,1.045161009,,,1.054283023,,,0.894245386,,,0.829173803,,,0.79117018,,
378,1.132930875,,,1.162468314,,,1.099012613,,,1.146340132,,,1.251960516,,,1.124983072,,
379,1.227094173,,,1.149503469,,,1.277150154,,,1.062977314,,,1.211779118,,,1.251964927,,
380,1.122794151,,,1.049447298,,,1.052077651,,,1.025720119,,,1.062783241,,,1.222895622,,
381,1.056539178,,,0.843967319,,,0.805205762,,,0.852603853,,,0.944501638,,,0.877564073,,
382,0.829999268,,,0.64097333,,,0.514805138,,,0.641008437,,,0.479340851,,,0.372203171,,
383,1.014529467,,,0.760530829,,,0.797266364,,,0.703297019,,,0.66981858,,,0.696281791,,
384,1.010634422,,,0.744585872,,,0.71651727,,,0.755326509,,,0.721003771,,,0.811801195,,
385,1.083965302,,,0.72105968,,,0.685935974,,,0.612087846,,,0.633148789,,,0.61570394,,
386,1.002424836,,,0.618133485,,,0.578577042,,,0.472215503,,,0.497197956,,,0.355794042,,
387,0.888020873,,,0.475655317,,,0.447642565,,,0.213648617,,,0.232313365,,,0,,
388,1.066682577,,,0.694559038,,,0.823197603,,,0.524064362,,,0.571990371,,,0.422518224,,
389,1.269394159,,,0.852025151,,,0.922492981,,,0.758627534,,,0.842190623,,,0.732903361,,
390,1.277925968,,,1.070129156,,,0.994115591,,,1.045157075,,,0.922759652,,,0.984220982,,
391,1.294570565,,,1.194812298,,,1.065453529,,,1.05394268,,,1.000679255,,,0.914590478,,
392,1.100557446,,,0.867921472,,,0.775971055,,,0.826214194,,,0.601995885,,,0.565754175,,
393,1.207414627,,,1.009316683,,,1.051663399,,,0.979434013,,,0.890152216,,,0.981554389,,
394,1.537357092,,,1.263144255,,,1.217061639,,,1.30561769,,,1.299480677,,,1.326613188,,
395,1.371809006,,,1.359955788,,,1.402135372,,,1.547969103,,,1.310309887,,,1.56508708,,
396,1.841451526,,,1.643006444,,,1.639425039,,,1.68302381,,,1.64151454,,,1.724750042,,
397,1.675305128,,,1.798026562,,,1.559249997,,,1.585368156,,,1.612944722,,,1.588525653,,
398,2.018496037,,,2.024300337,,,2.212574959,,,2.109452963,,,1.931289554,,,2.011795521,,
399,1.867193341,,,2.042140961,,,2.148130178,,,2.114613771,,,2.119878531,,,2.147587776,,
400,2.657053471,,,2.725525618,,,3.099563122,,,2.892396212,,,2.914206982,,,3.037552357,,
401,2.92033267,,,2.838974237,,,2.557373047,,,2.773772001,,,2.939949989,,,2.811558247,,
402,2.704746723,,,2.505267859,,,2.232297897,,,2.178938389,,,2.299329042,,,2.449706078,,
403,1.925202131,,,1.627101421,,,1.618678808,,,1.513015628,,,1.584370852,,,1.514894843,,
404,1.76764822,,,1.802162409,,,1.802188516,,,1.7868433,,,1.782061338,,,2.157693148,,
405,1.830870867,,,1.845759869,,,1.894740343,,,1.92350769,,,2.118723869,,,2.243632793,,
406,1.634623766,,,1.681763887,,,1.887740374,,,1.827914,,,1.840121984,,,2.058356762,,
407,1.429125071,,,1.384901404,,,1.399339199,,,1.389072537,,,1.404756427,,,1.385299087,,
408,1.264260292,,,1.076101065,,,1.060732007,,,0.941808045,,,0.902619064,,,0.76547426,,
409,1.291848183,,,1.27030158,,,1.209385633,,,1.247277856,,,1.298262477,,,1.287492633,,
410,1.23688674,,,1.109637737,,,1.143100023,,,1.214121222,,,1.268362164,,,1.151742697,,
411,1.244350076,,,1.088002086,,,1.030145288,,,1.046106577,,,1.133801937,,,1.110630393,,
412,1.296985388,,,1.198483348,,,1.014225006,,,1.071626067,,,0.933977604,,,0.94558692,,
413,1.022899628,,,0.886643112,,,0.727574587,,,0.612328112,,,0.545352757,,,0.393817812,,
414,1.184911251,,,0.995763779,,,0.896707594,,,0.93664664,,,0.813021779,,,0.852878094,,
415,1.291562319,,,1.023205042,,,0.895860672,,,1.062822342,,,0.911462188,,,0.998787224,,
416,1.250627637,,,0.846366525,,,0.952678561,,,0.796172261,,,0.845748842,,,0.775692344,,
417,1.200870514,,,0.844326973,,,0.841762781,,,0.715534449,,,0.706960082,,,0.52481246,,
418,1.010380864,,,0.460715413,,,0.505044997,,,0.272047341,,,0.297922254,,,0,,
419,0.993131936,,,0.722761035,,,0.668291152,,,0.524724364,,,0.564430475,,,0.374685884,,
420,1.176214457,,,0.865562856,,,0.885310888,,,0.755768001,,,0.808048308,,,0.739934802,,
421,1.22434175,,,0.969183445,,,1.004579782,,,0.871184766,,,0.888621211,,,0.819956303,,
422,1.488864899,,,1.248057008,,,1.200419784,,,1.191236496,,,1.154681921,,,1.084450483,,
423,1.524450064,,,1.238794088,,,1.147905707,,,1.105878353,,,0.9169451,,,0.842016101,,
424,1.674108744,,,1.450772762,,,1.541908145,,,1.537262559,,,1.489929318,,,1.41342032,,
425,1.547585487,,,1.502995968,,,1.428300023,,,1.568940639,,,1.513100505,,,1.38974309,,
426,2.262059927,,,2.190790653,,,2.230737209,,,2.224228859,,,2.328590631,,,2.432347298,,
427,2.046170473,,,2.173825264,,,2.098575592,,,2.249558449,,,2.012189865,,,2.277077913,,
428,1.871944666,,,1.814129829,,,1.755154133,,,1.912562609,,,1.542771578,,,1.611407757,,
429,2.427271843,,,2.42277503,,,2.409621239,,,2.265087128,,,2.151076317,,,1.99466145,,
430,2.261672974,,,2.421926975,,,2.629257917,,,2.421355247,,,2.718011618,,,2.207714558,,
431,3.103145838,,,3.366466999,,,3.503155708,,,3.45861578,,,3.68538928,,,3.327939272,,
432,2.973585606,,,3.155844688,,,2.728034973,,,2.639912844,,,3.093920946,,,2.695847273,,
433,2.431138992,,,2.368854523,,,2.496167421,,,2.505122185,,,2.293484211,,,2.095578671,,
434,1.586953402,,,1.671736479,,,1.240978599,,,1.446874022,,,1.376112461,,,1.360997081,,
435,1.694030643,,,1.82437849,,,1.758946061,,,1.571539164,,,1.734170794,,,2.220815182,,
436,1.509383082,,,1.762325883,,,1.503794074,,,1.574344039,,,1.756085157,,,2.095218182,,
437,1.511369348,,,1.6221205,,,1.614846468,,,1.572593212,,,1.60994041,,,1.999992371,,
438,1.512296915,,,1.461127996,,,1.50554204,,,1.328992605,,,1.527891755,,,1.619205952,,
439,1.208531618,,,1.054954529,,,1.070205569,,,1.01145184,,,0.847439528,,,0.866106451,,
440,1.274392724,,,1.31456089,,,1.372388124,,,1.293283939,,,1.422166586,,,1.431985617,,
441,1.424354672,,,1.393745422,,,1.434861422,,,1.356796026,,,1.252366185,,,1.447071314,,
442,1.302747965,,,1.271588683,,,1.209869385,,,1.403030515,,,1.098213315,,,1.371189713,,
443,1.301591754,,,1.200600386,,,0.961865604,,,1.028034568,,,0.9593606,,,1.247188568,,
444,1.055562735,,,0.780045629,,,0.707109332,,,0.616217494,,,0.473894715,,,0.537527323,,
445,1.062626481,,,0.8271842,,,0.747872353,,,0.769474983,,,0.661677599,,,0.630365491,,
446,1.362170219,,,0.842755795,,,0.798717082,,,0.842480302,,,0.833781481,,,0.803784013,,
447,1.206740379,,,0.902852774,,,0.913978994,,,0.807204306,,,0.872105062,,,0.810267448,,
448,1.207976103,,,0.882968485,,,0.915835738,,,0.758432984,,,0.758654833,,,0.610920668,,
449,1.185919762,,,0.564848304,,,0.54609108,,,0.327023983,,,0.297138453,,,0,,
450,1.227322459,,,0.947734594,,,0.942943513,,,0.831274271,,,0.785688281,,,0.6461761,,
451,1.348380923,,,1.05170536,,,1.057086587,,,0.929803014,,,0.923686028,,,0.96340394,,
452,1.545064688,,,1.118067145,,,1.009892464,,,0.989376187,,,1.113845825,,,1.140292406,,
453,1.376971483,,,1.068558693,,,0.922533929,,,0.981327236,,,1.12302196,,,0.898401499,,
454,1.315801024,,,0.994461775,,,1.06228137,,,0.932989299,,,0.761936009,,,0.730280817,,
455,1.536563635,,,1.246894598,,,1.295202255,,,1.37864387,,,1.161213517,,,1.067324162,,
456,1.815016031,,,1.45878768,,,1.689608812,,,1.610542297,,,1.433587551,,,1.546330929,,
457,1.888405204,,,1.805525541,,,1.833562016,,,1.682722569,,,1.628510833,,,2.128113508,,
458,1.781659842,,,1.608302593,,,1.644356489,,,1.676228046,,,1.623769403,,,1.623039722,,
459,1.515291452,,,1.564964056,,,1.509936213,,,1.297212362,,,1.255785823,,,1.385938764,,
460,1.636920571,,,1.715382576,,,1.637987733,,,1.624520063,,,1.835758686,,,1.75208962,,
461,1.767335773,,,1.958870888,,,1.982033491,,,1.735630155,,,1.797623634,,,2.522215128,,
462,2.103841066,,,1.996420503,,,2.310914516,,,2.05834794,,,2.074904442,,,2.687738895,,
463,2.48574543,,,2.002875328,,,1.969793797,,,2.203563452,,,2.18269062,,,2.563236237,,
464,2.238275528,,,1.96849823,,,1.969115615,,,1.885136247,,,1.63357532,,,1.63116014,,
465,2.0297122,,,1.759039044,,,1.741430998,,,1.363991261,,,1.477832556,,,1.398921967,,
466,2.040747881,,,2.208723307,,,2.045533657,,,2.281035662,,,2.078770399,,,2.294754982,,
467,1.745285273,,,1.840104103,,,1.985610485,,,1.956232071,,,2.104717493,,,2.599814892,,
468,1.672730446,,,1.737314463,,,1.662041664,,,1.766027927,,,1.755779624,,,2.022647619,,
469,1.737390518,,,1.760265708,,,1.844135761,,,1.700200081,,,1.709766865,,,1.653036356,,
470,1.252965569,,,1.298539758,,,1.176023245,,,0.958698988,,,0.824587703,,,0.812150478,,
471,1.29877305,,,1.38428092,,,1.24564302,,,1.263242483,,,1.144527793,,,1.341394663,,
472,1.34332943,,,1.590237141,,,1.340018988,,,1.387324572,,,1.332690477,,,1.648944378,,
473,1.437059164,,,1.282515407,,,1.499238372,,,1.284546614,,,1.35313499,,,1.447484493,,
474,1.389641166,,,1.280349851,,,1.284309149,,,1.198070049,,,1.227522135,,,1.114202619,,
475,1.497701287,,,1.112870812,,,0.914607465,,,0.861600876,,,0.703583717,,,0.651061535,,
476,1.349840641,,,1.059889078,,,0.964729309,,,0.919542432,,,0.8875947,,,0.854086995,,
477,1.38556087,,,0.9809497,,,0.998001099,,,0.926397681,,,0.941002727,,,0.96480608,,
478,1.709533811,,,0.994821489,,,1.108947754,,,0.922788978,,,0.994878411,,,0.740483999,,
479,1.405633807,,,0.904801607,,,0.829678714,,,0.690407872,,,0.688764572,,,0.502505779,,
480,1.324728727,,,0.659766316,,,0.656065941,,,0.354888856,,,0.368825316,,,3.94E-34,,
481,1.509096622,,,0.899123669,,,0.961583257,,,0.769463658,,,0.748050213,,,0.573738694,,
482,1.65449667,,,1.148927689,,,1.142567396,,,0.982221842,,,1.038908124,,,0.908336103,,
483,1.892929077,,,1.331487894,,,1.268788815,,,1.150130272,,,1.204853892,,,1.246887207,,
484,1.651356101,,,1.122105598,,,1.24531877,,,1.220952153,,,1.190155268,,,1.22802794,,
485,1.417548656,,,1.127474427,,,0.929984808,,,0.879011869,,,0.63558805,,,0.672273457,,
486,1.499220729,,,1.255984068,,,1.313217998,,,1.284502506,,,1.0809412,,,1.177264452,,
487,1.479309797,,,1.268633366,,,1.258457184,,,1.40416944,,,1.223091125,,,1.20745635,,
488,1.546026707,,,1.435421944,,,1.481812596,,,1.534199953,,,1.446383119,,,1.698256254,,
489,1.421804428,,,1.52858603,,,1.741189957,,,1.524327278,,,1.482355475,,,1.591006279,,
490,1.585107684,,,1.445437312,,,1.303983688,,,1.350410104,,,1.233196974,,,0.994040847,,
491,1.743570328,,,1.569250584,,,1.487550855,,,1.53955543,,,1.53128016,,,1.579848766,,
492,1.671630383,,,1.597064495,,,1.784834146,,,1.653283596,,,1.820650339,,,1.898134351,,
493,2.000657082,,,1.941545248,,,1.86980772,,,1.834678769,,,1.781766295,,,2.13158083,,
494,1.897022009,,,1.736991286,,,1.660163641,,,1.733661413,,,1.861961365,,,2.154420853,,
495,2.091666222,,,1.778832078,,,1.873165488,,,1.558241606,,,1.526411057,,,1.432917833,,
496,2.069934845,,,1.473273158,,,1.401148796,,,1.393397093,,,1.382174015,,,1.477392793,,
497,2.188486099,,,1.760128975,,,1.689020157,,,1.743609071,,,2.09062171,,,2.382081032,,
498,1.904862404,,,1.980282068,,,1.846635342,,,2.147274733,,,2.376295328,,,2.553216457,,
499,1.645479679,,,1.728283286,,,2.162642956,,,2.11060977,,,2.098381042,,,2.108229876,,
500,1.980890393,,,2.076820374,,,2.066339016,,,1.686902046,,,1.67852807,,,1.73173964,,
501,1.727236509,,,1.552912474,,,1.46979177,,,1.323662519,,,1.119628787,,,1.080416203,,
502,1.870284319,,,1.58421576,,,1.703807592,,,1.602165937,,,1.705049753,,,1.577160358,,
503,1.62274909,,,1.494991422,,,1.538640022,,,1.561222553,,,1.465879321,,,1.598649979,,
504,1.76837635,,,1.583655596,,,1.542672157,,,1.480024099,,,1.47384727,,,1.569002867,,
505,1.570000648,,,1.27975595,,,1.268369555,,,1.144685388,,,1.175272346,,,1.203586102,,
506,1.409589052,,,1.154465914,,,0.935853004,,,0.871756554,,,0.80313617,,,0.652752459,,
507,1.623937964,,,1.395016432,,,1.241822243,,,1.238530874,,,1.101406574,,,0.959227562,,
508,1.684687853,,,1.162256598,,,1.193387032,,,1.083198071,,,1.143527985,,,1.212873101,,
509,1.728361607,,,1.375503898,,,1.32972765,,,1.423025966,,,1.349820852,,,1.179927945,,
510,1.663299799,,,1.075756669,,,0.981803179,,,0.863805771,,,0.896718383,,,0.674108624,,
